-0.0006668977,0.09617469,-0.0250417,-0.03183704,0.02082381,-0.0160276,-0.03514007,0.01066035,-0.0146175,-0.03026374,-0.002154142,-0.008329988,-0.02985552,-0.01179728,0.001727164,53.76073,15.12955,20.82925,25.28647,THUMB
-0.004672788,0.09648198,-0.02012998,-0.03306731,0.01974422,-0.01439437,-0.03585809,0.009274423,-0.01275131,-0.0302172,-0.003455818,-0.006775469,-0.02910971,-0.01335406,0.003105611,54.61444,15.44503,21.21243,25.53068,THUMB
-0.004672788,0.09648198,-0.02012998,-0.03306731,0.01974422,-0.01439437,-0.03585809,0.009274423,-0.01275131,-0.0302172,-0.003455818,-0.006775469,-0.02910971,-0.01335406,0.003105611,54.61444,15.44503,21.21243,25.53068,THUMB
-0.007330064,0.09606773,-0.009206474,-0.03474389,0.018343,-0.01295078,-0.03684397,0.007394373,-0.01118177,-0.03018373,-0.005199075,-0.005561322,-0.02839519,-0.01560345,0.004107624,57.75742,15.81184,21.46428,25.79449,THUMB
-0.006965294,0.09546015,-0.004851043,-0.03493952,0.01816782,-0.01277608,-0.03685907,0.006745547,-0.01092994,-0.02999362,-0.005669922,-0.005417645,-0.02818619,-0.01626664,0.00425458,59.0658,16.42845,21.42019,25.99044,THUMB
-0.00620921,0.09505534,-0.00137952,-0.03465515,0.01818839,-0.01320225,-0.03639156,0.006387949,-0.01150545,-0.02970275,-0.005964726,-0.00599584,-0.02819275,-0.01651821,0.00368163,60.08772,16.91778,21.51953,25.85563,THUMB
-0.005990788,0.09484977,0.001041442,-0.03435704,0.01796129,-0.0134919,-0.03589622,0.005954683,-0.0120022,-0.02928889,-0.00635007,-0.006488323,-0.02799058,-0.01704392,0.003151506,60.93434,17.23656,21.72635,25.96935,THUMB
-0.01029451,0.09196892,0.006871939,-0.03413229,0.01743367,-0.0137589,-0.03543895,0.005334377,-0.01243088,-0.02880621,-0.006894469,-0.006859988,-0.0275925,-0.01774576,0.002871364,60.51105,17.44445,21.99522,26.31587,THUMB
-0.01029451,0.09196892,0.006871939,-0.03413229,0.01743367,-0.0137589,-0.03543895,0.005334377,-0.01243088,-0.02880621,-0.006894469,-0.006859988,-0.0275925,-0.01774576,0.002871364,60.51105,17.44445,21.99522,26.31587,THUMB
-0.01111454,0.09212881,0.006339788,-0.03337626,0.01672298,-0.01486158,-0.03451914,0.00451839,-0.01365662,-0.02794113,-0.007906169,-0.007768124,-0.02694396,-0.01892337,0.001978844,60.90339,17.80589,22.98423,26.53073,THUMB
-0.01210261,0.09232554,0.00487718,-0.03339431,0.01633352,-0.01541832,-0.03455898,0.004146367,-0.01412112,-0.02788046,-0.008318245,-0.008046448,-0.02680855,-0.0193229,0.00176084,60.69115,17.77731,23.14182,26.50436,THUMB
-0.01179982,0.09273145,0.003087491,-0.0325875,0.01610416,-0.01687422,-0.03394249,0.003932863,-0.01550049,-0.02745084,-0.008716196,-0.009004325,-0.02673719,-0.01962423,0.0008970797,60.84952,17.88559,23.66303,26.38039,THUMB
-0.01005726,0.09539652,-0.005354285,-0.03151587,0.01434988,-0.01889443,-0.03360659,0.002922416,-0.01784784,-0.02726078,-0.009347677,-0.01104853,-0.02704538,-0.01990578,-0.001097113,61.86685,17.18369,22.78076,25.5661,THUMB
-0.009479728,0.09642872,-0.009925574,-0.03006843,0.0140385,-0.020697,-0.03287239,0.003307581,-0.02046332,-0.02709933,-0.008926898,-0.01373625,-0.02753822,-0.01919636,-0.004095167,61.04465,16.35534,21.82917,24.57324,THUMB
-0.009479728,0.09642872,-0.009925574,-0.03006843,0.0140385,-0.020697,-0.03287239,0.003307581,-0.02046332,-0.02709933,-0.008926898,-0.01373625,-0.02753822,-0.01919636,-0.004095167,61.04465,16.35534,21.82917,24.57324,THUMB
-0.007057533,0.09787202,-0.01515657,-0.02813752,0.01611081,-0.02541277,-0.03163807,0.006182849,-0.02672237,-0.02695927,-0.006703049,-0.02015102,-0.02832627,-0.0168452,-0.01127216,58.11533,14.64442,20.04339,22.58253,THUMB
-0.006703489,0.09830463,-0.01568907,-0.02769468,0.01773423,-0.02848464,-0.03146894,0.008180678,-0.03055826,-0.02695942,-0.005111009,-0.02396262,-0.02827857,-0.01553163,-0.01517019,56.81588,13.58173,18.79825,21.87513,THUMB
-0.005901765,0.09890476,-0.01330832,-0.0279673,0.01995182,-0.03131017,-0.0322491,0.01115361,-0.03443655,-0.0277909,-0.002717316,-0.02798945,-0.02872773,-0.01369786,-0.0191634,56.64303,12.18447,17.32205,20.92056,THUMB
-0.006152906,0.09930068,-0.01074362,-0.02886746,0.02182081,-0.03374478,-0.03366248,0.01373023,-0.03773293,-0.02908009,-0.0007725358,-0.03159127,-0.02934353,-0.01237881,-0.02258757,56.85806,11.03326,16.24602,19.9193,THUMB
-0.00679658,0.09958947,-0.008870214,-0.02923558,0.02289554,-0.03578022,-0.03427999,0.01517886,-0.04044345,-0.02951331,0.0002093911,-0.03447312,-0.02919926,-0.01190513,-0.02523619,57.24192,10.42702,15.71466,19.35838,THUMB
-0.00679658,0.09958947,-0.008870214,-0.02923558,0.02289554,-0.03578022,-0.03427999,0.01517886,-0.04044345,-0.02951331,0.0002093911,-0.03447312,-0.02919926,-0.01190513,-0.02523619,57.24192,10.42702,15.71466,19.35838,THUMB
-0.004513063,0.1002676,-0.008477926,-0.02684475,0.02363017,-0.03909594,-0.03189062,0.0161911,-0.04479861,-0.02764846,0.0009118319,-0.03852367,-0.02741196,-0.01157993,-0.02895302,58.07953,10.11937,15.30624,18.92052,THUMB
-0.002561525,0.1005935,-0.008243501,-0.02425618,0.02383599,-0.04012218,-0.02890469,0.01637867,-0.04622719,-0.02503654,0.001073837,-0.03953087,-0.02554044,-0.01142862,-0.03012076,58.29683,10.25872,15.40988,19.13852,THUMB
-0.0009797476,0.1008538,-0.007003278,-0.02148012,0.02381387,-0.04051903,-0.02532715,0.01612225,-0.0466412,-0.02173852,0.0008960664,-0.03935078,-0.02337823,-0.01149884,-0.03052357,58.79806,10.55758,15.76053,19.68306,THUMB
-0.0003569257,0.1009635,-0.005321562,-0.02003743,0.02405185,-0.04067975,-0.02315693,0.0160934,-0.04646653,-0.01978992,0.0009258091,-0.03892764,-0.0221591,-0.0114401,-0.0306538,59.26915,10.72159,16.01437,20.07132,THUMB
-0.0002038665,0.1010271,-0.003445089,-0.01895031,0.02427709,-0.04051352,-0.02130203,0.01597592,-0.0457558,-0.01807254,0.0008718073,-0.03807732,-0.02107406,-0.01149166,-0.03042212,59.69184,10.92874,16.38473,20.59752,THUMB
-0.0002038665,0.1010271,-0.003445089,-0.01895031,0.02427709,-0.04051352,-0.02130203,0.01597592,-0.0457558,-0.01807254,0.0008718073,-0.03807732,-0.02107406,-0.01149166,-0.03042212,59.69184,10.92874,16.38473,20.59752,THUMB
-0.0007123351,0.1009624,-0.001944631,-0.01638697,0.02422115,-0.03937498,-0.01713581,0.01514784,-0.04326472,-0.01452752,0.0002355278,-0.03572574,-0.0186653,-0.01210061,-0.02927819,59.23285,11.59733,17.6885,22.06024,THUMB
-0.001168902,0.1009555,-0.0002477467,-0.01464144,0.02455169,-0.03809094,-0.01480928,0.01515931,-0.04168397,-0.01252696,0.0002163947,-0.03439626,-0.01718741,-0.01218793,-0.02875587,58.5997,12.18911,18.58257,22.94376,THUMB
-0.001251643,0.1010324,0.002210528,-0.01318012,0.0250482,-0.03660235,-0.01318721,0.01549336,-0.04036412,-0.01109042,0.0004325211,-0.03342533,-0.01603865,-0.01205772,-0.02857798,58.16941,12.82209,19.34315,23.4937,THUMB
-0.0009689927,0.1010702,0.004398555,-0.01166447,0.0254865,-0.03522614,-0.01158024,0.0157994,-0.03913459,-0.009710714,0.0006071627,-0.03252858,-0.01496262,-0.01190493,-0.02844653,57.72009,13.41785,20.13853,23.96803,THUMB
-0.0001179725,0.1011365,0.005304575,-0.009688003,0.02558762,-0.03375009,-0.009601635,0.01565915,-0.03759807,-0.008138082,0.0003554821,-0.0312618,-0.01379142,-0.01216105,-0.02790338,56.79058,14.18218,21.34701,24.77145,THUMB
0.0003679814,0.1011419,0.006014764,-0.008254156,0.02567375,-0.03247234,-0.008153232,0.01556572,-0.03625497,-0.007001637,0.0001796484,-0.03015587,-0.01293715,-0.01236257,-0.02739066,55.89048,14.79715,22.39863,25.48341,THUMB
